Using GPU for training.
Epoch 436, Score -12.0000, Loss 0.0375, Time 1.8374
Epoch 437, Score -14.0000, Loss 0.0330, Time 1.8500
Epoch 438, Score -16.0000, Loss 0.0277, Time 1.8532
Epoch 439, Score -18.0000, Loss 0.0401, Time 1.8575
Epoch 440, Score -20.0000, Loss 0.0346, Time 1.8537
Epoch 441, Score -1.0000, Loss 0.0333, Time 1.9112
Epoch 442, Score -3.0000, Loss 0.0322, Time 1.8622
Epoch 443, Score -5.0000, Loss 0.0275, Time 1.8585
Epoch 444, Score -7.0000, Loss 0.0302, Time 1.8624
Epoch 445, Score -9.0000, Loss 0.0335, Time 1.8665
Epoch 446, Score -11.0000, Loss 0.0324, Time 1.8699
Epoch 447, Score -13.0000, Loss 0.0296, Time 1.8742
Epoch 448, Score -15.0000, Loss 0.0308, Time 1.8773
Epoch 449, Score -17.0000, Loss 0.0329, Time 1.8881
Epoch 450, Score -19.0000, Loss 0.0377, Time 1.8961
Epoch 451, Score -18.0000, Loss 0.0381, Time 1.8879
Epoch 452, Score -19.0000, Loss 0.0355, Time 1.8872
Epoch 453, Score -19.0000, Loss 0.0345, Time 1.8903
Epoch 454, Score -1.0000, Loss 0.0383, Time 1.9254
Epoch 455, Score -2.0000, Loss 0.0459, Time 1.8913
Epoch 456, Score -4.0000, Loss 0.0299, Time 1.8921
Epoch 457, Score -6.0000, Loss 0.0319, Time 1.9009
Epoch 458, Score -7.0000, Loss 0.0286, Time 1.9008
Epoch 459, Score -9.0000, Loss 0.0340, Time 1.8981
Epoch 460, Score -11.0000, Loss 0.0330, Time 1.8984
Epoch 461, Score -13.0000, Loss 0.0303, Time 1.9035
Epoch 462, Score -15.0000, Loss 0.0309, Time 1.9104
Epoch 463, Score -17.0000, Loss 0.0326, Time 1.9076
Epoch 464, Score -18.0000, Loss 0.0349, Time 1.9112
Epoch 465, Score -20.0000, Loss 0.0327, Time 1.9116
Epoch 466, Score 0.0000, Loss 0.0322, Time 1.9568
Epoch 467, Score -2.0000, Loss 0.0371, Time 1.9335
Epoch 468, Score -4.0000, Loss 0.0305, Time 1.9222
Epoch 469, Score -7.0000, Loss 0.0383, Time 1.9246
Epoch 470, Score -9.0000, Loss 0.0270, Time 1.9383
Epoch 471, Score -11.0000, Loss 0.0385, Time 1.9243
Epoch 472, Score -13.0000, Loss 0.0303, Time 1.9285
Epoch 473, Score -15.0000, Loss 0.0321, Time 1.9328
Epoch 474, Score -17.0000, Loss 0.0311, Time 1.9377
Epoch 475, Score -19.0000, Loss 0.0288, Time 1.9403
Epoch 476, Score -20.0000, Loss 0.0300, Time 1.9376
Epoch 477, Score 0.0000, Loss 0.0294, Time 1.9751
Epoch 478, Score -2.0000, Loss 0.0325, Time 1.9461
Epoch 479, Score -2.0000, Loss 0.0455, Time 1.9496
Epoch 480, Score -4.0000, Loss 0.0348, Time 1.9541
Epoch 481, Score -6.0000, Loss 0.0350, Time 1.9477
Epoch 482, Score -8.0000, Loss 0.0304, Time 1.9488
Epoch 483, Score -10.0000, Loss 0.0318, Time 1.9547
Epoch 484, Score -12.0000, Loss 0.0295, Time 1.9565
Epoch 485, Score -14.0000, Loss 0.0288, Time 1.9574
Epoch 486, Score -13.0000, Loss 0.0326, Time 1.9674
Epoch 487, Score -15.0000, Loss 0.0302, Time 1.9604
Epoch 488, Score -17.0000, Loss 0.0293, Time 1.9602
Epoch 489, Score 0.0000, Loss 0.0303, Time 2.0000
Epoch 490, Score -2.0000, Loss 0.0319, Time 1.9700
Epoch 491, Score -4.0000, Loss 0.0287, Time 1.9743
Epoch 492, Score -5.0000, Loss 0.0348, Time 1.9753
Epoch 493, Score -6.0000, Loss 0.0281, Time 1.9849
Epoch 494, Score -9.0000, Loss 0.0340, Time 1.9758
Epoch 495, Score -11.0000, Loss 0.0366, Time 1.9800
Epoch 496, Score -13.0000, Loss 0.0298, Time 1.9806
Epoch 497, Score -15.0000, Loss 0.0294, Time 1.9876
Epoch 498, Score -17.0000, Loss 0.0305, Time 1.9884
Epoch 499, Score -19.0000, Loss 0.0310, Time 1.9908
Epoch 500, Score 0.0000, Loss 0.0350, Time 2.0271
Epoch 501, Score -1.0000, Loss 0.0342, Time 2.0071
Epoch 502, Score -1.0000, Loss 0.0310, Time 2.0017
Epoch 503, Score -4.0000, Loss 0.0348, Time 2.0020
Epoch 504, Score -6.0000, Loss 0.0353, Time 2.0066
Epoch 505, Score -8.0000, Loss 0.0347, Time 2.0128
Epoch 506, Score -10.0000, Loss 0.0353, Time 2.0139
Epoch 507, Score -12.0000, Loss 0.0348, Time 2.0189
Epoch 508, Score -14.0000, Loss 0.0337, Time 2.0242
Epoch 509, Score -16.0000, Loss 0.0366, Time 2.0137
Epoch 510, Score -19.0000, Loss 0.0353, Time 2.0190
Epoch 511, Score 0.0000, Loss 0.0390, Time 2.0532
Epoch 512, Score -1.0000, Loss 0.0338, Time 2.0215
Epoch 513, Score -3.0000, Loss 0.0425, Time 2.0293
Epoch 514, Score -5.0000, Loss 0.0365, Time 2.0322
Epoch 515, Score -8.0000, Loss 0.0348, Time 2.0352
Epoch 516, Score -10.0000, Loss 0.0348, Time 2.0360
Epoch 517, Score -12.0000, Loss 0.0378, Time 2.0415
Epoch 518, Score -14.0000, Loss 0.0365, Time 2.0452
Epoch 519, Score -15.0000, Loss 0.0397, Time 2.0628
Epoch 520, Score -17.0000, Loss 0.0321, Time 2.0415
Epoch 521, Score -19.0000, Loss 0.0389, Time 2.0385
Epoch 522, Score -19.0000, Loss 0.0328, Time 2.0461
Epoch 523, Score 0.0000, Loss 0.0345, Time 2.0886
Epoch 524, Score -1.0000, Loss 0.0360, Time 2.0563
Epoch 525, Score -3.0000, Loss 0.0402, Time 2.0566
Epoch 526, Score -4.0000, Loss 0.0313, Time 2.0581
Epoch 527, Score -6.0000, Loss 0.0335, Time 2.0639
Epoch 528, Score -6.0000, Loss 0.0299, Time 2.0624
Epoch 529, Score -8.0000, Loss 0.0311, Time 2.0620
Epoch 530, Score -10.0000, Loss 0.0361, Time 2.0669
Epoch 531, Score -12.0000, Loss 0.0356, Time 2.0646
Epoch 532, Score -15.0000, Loss 0.0368, Time 2.0689
Epoch 533, Score -17.0000, Loss 0.0412, Time 2.0737
Epoch 534, Score -19.0000, Loss 0.0337, Time 2.0781
Epoch 535, Score 0.0000, Loss 0.0335, Time 2.1109
Epoch 536, Score -1.0000, Loss 0.0383, Time 2.0868
Epoch 537, Score -3.0000, Loss 0.0350, Time 2.0738
Epoch 538, Score -4.0000, Loss 0.0361, Time 2.0936
Epoch 539, Score -6.0000, Loss 0.0441, Time 2.0900
Epoch 540, Score -8.0000, Loss 0.0389, Time 2.0935
Epoch 541, Score -7.0000, Loss 0.0399, Time 2.0979
Epoch 542, Score -9.0000, Loss 0.0334, Time 2.0963
Epoch 543, Score -11.0000, Loss 0.0362, Time 2.0994
Epoch 544, Score -13.0000, Loss 0.0346, Time 2.1046
Epoch 545, Score -15.0000, Loss 0.0363, Time 2.1184
Epoch 546, Score -17.0000, Loss 0.0368, Time 2.1089
Epoch 547, Score -19.0000, Loss 0.0325, Time 2.1158
Epoch 548, Score 0.0000, Loss 0.0336, Time 2.1492
Epoch 549, Score -1.0000, Loss 0.0416, Time 2.1254
Epoch 550, Score -3.0000, Loss 0.0450, Time 2.1222
Epoch 551, Score -6.0000, Loss 0.0400, Time 2.1224
Epoch 552, Score -7.0000, Loss 0.0386, Time 2.1233
Epoch 553, Score -8.0000, Loss 0.0409, Time 2.1354
Epoch 554, Score -10.0000, Loss 0.0413, Time 2.1240
Epoch 555, Score -12.0000, Loss 0.0387, Time 2.1277
Epoch 556, Score -11.0000, Loss 0.0392, Time 2.1310
Epoch 557, Score -14.0000, Loss 0.0389, Time 2.1340
Epoch 558, Score -16.0000, Loss 0.0385, Time 2.1297
Epoch 559, Score -18.0000, Loss 0.0427, Time 2.1401
Epoch 560, Score 0.0000, Loss 0.0383, Time 2.1762
Epoch 561, Score -1.0000, Loss 0.0400, Time 2.1389
Epoch 562, Score -4.0000, Loss 0.0447, Time 2.1534
Epoch 563, Score -5.0000, Loss 0.0363, Time 2.1513
Epoch 564, Score -5.0000, Loss 0.0439, Time 2.1518
Epoch 565, Score -6.0000, Loss 0.0399, Time 2.1529
Epoch 566, Score -8.0000, Loss 0.0430, Time 2.1640
Epoch 567, Score -11.0000, Loss 0.0386, Time 2.1640
Epoch 568, Score -13.0000, Loss 0.0478, Time 2.1539
Epoch 569, Score -14.0000, Loss 0.0383, Time 2.1542
Epoch 570, Score -16.0000, Loss 0.0350, Time 2.1578
Epoch 571, Score -18.0000, Loss 0.0337, Time 2.1603
Epoch 572, Score 0.0000, Loss 0.0332, Time 2.2094
Epoch 573, Score -2.0000, Loss 0.0414, Time 2.1728
Epoch 574, Score -1.0000, Loss 0.0351, Time 2.1712
Epoch 575, Score -3.0000, Loss 0.0344, Time 2.1764
Epoch 576, Score -5.0000, Loss 0.0399, Time 2.1677
Epoch 577, Score -7.0000, Loss 0.0347, Time 2.1730
Epoch 578, Score -9.0000, Loss 0.0372, Time 2.1807
Epoch 579, Score -11.0000, Loss 0.0431, Time 2.1956
Epoch 580, Score -13.0000, Loss 0.0369, Time 2.1928
Epoch 581, Score -12.0000, Loss 0.0350, Time 2.1944
Epoch 582, Score -14.0000, Loss 0.0390, Time 2.1981
Epoch 583, Score -16.0000, Loss 0.0382, Time 2.1887
Epoch 584, Score -18.0000, Loss 0.0375, Time 2.1890
Epoch 585, Score -1.0000, Loss 0.0393, Time 2.2417
Epoch 586, Score -2.0000, Loss 0.0389, Time 2.1983
Epoch 587, Score -3.0000, Loss 0.0371, Time 2.2067
Epoch 588, Score -5.0000, Loss 0.0405, Time 2.2193
Epoch 589, Score -7.0000, Loss 0.0378, Time 2.2102
Epoch 590, Score -9.0000, Loss 0.0335, Time 2.2077
Epoch 591, Score -9.0000, Loss 0.0308, Time 2.2083
Epoch 592, Score -10.0000, Loss 0.0328, Time 2.2153
Epoch 593, Score -11.0000, Loss 0.0347, Time 2.2230
Epoch 594, Score -13.0000, Loss 0.0422, Time 2.2263
Epoch 595, Score -15.0000, Loss 0.0371, Time 2.2268
Epoch 596, Score -17.0000, Loss 0.0324, Time 2.2343
Epoch 597, Score -19.0000, Loss 0.0342, Time 2.2361
Epoch 598, Score 0.0000, Loss 0.0431, Time 2.2767
Epoch 599, Score -1.0000, Loss 0.0326, Time 2.2407
Epoch 600, Score -3.0000, Loss 0.0435, Time 2.2526
Epoch 601, Score -6.0000, Loss 0.0405, Time 2.2419
Epoch 602, Score -8.0000, Loss 0.0356, Time 2.2506
Epoch 603, Score -10.0000, Loss 0.0372, Time 2.2392
Epoch 604, Score -12.0000, Loss 0.0385, Time 2.2515
Epoch 605, Score -14.0000, Loss 0.0377, Time 2.2726
Epoch 606, Score -16.0000, Loss 0.0354, Time 2.2522
Epoch 607, Score -18.0000, Loss 0.0361, Time 2.2593
Epoch 608, Score -20.0000, Loss 0.0457, Time 2.2540
Epoch 609, Score 0.0000, Loss 0.0370, Time 2.2962
Epoch 610, Score -2.0000, Loss 0.0334, Time 2.2625
Epoch 611, Score -4.0000, Loss 0.0377, Time 2.2672
Epoch 612, Score -6.0000, Loss 0.0341, Time 2.2703
Epoch 613, Score -9.0000, Loss 0.0389, Time 2.2750
Epoch 614, Score -11.0000, Loss 0.0290, Time 2.2784
Epoch 615, Score -13.0000, Loss 0.0395, Time 2.2726
Epoch 616, Score -15.0000, Loss 0.0368, Time 2.2805
Epoch 617, Score -17.0000, Loss 0.0328, Time 2.2899
Epoch 618, Score -19.0000, Loss 0.0349, Time 2.2807
Epoch 619, Score 0.0000, Loss 0.0305, Time 2.3202
Epoch 620, Score -2.0000, Loss 0.0325, Time 2.2869
Epoch 621, Score -4.0000, Loss 0.0370, Time 2.2946
Epoch 622, Score -5.0000, Loss 0.0339, Time 2.3163
Epoch 623, Score -8.0000, Loss 0.0341, Time 2.2959
Epoch 624, Score -10.0000, Loss 0.0406, Time 2.2955
Epoch 625, Score -12.0000, Loss 0.0420, Time 2.2971
Epoch 626, Score -14.0000, Loss 0.0320, Time 2.2938
Epoch 627, Score -16.0000, Loss 0.0324, Time 2.3094
Epoch 628, Score -18.0000, Loss 0.0370, Time 2.3176
Epoch 629, Score -20.0000, Loss 0.0344, Time 2.3137
Epoch 630, Score -1.0000, Loss 0.0385, Time 2.3577
Epoch 631, Score -3.0000, Loss 0.0511, Time 2.3187
Epoch 632, Score -4.0000, Loss 0.0355, Time 2.3196
Epoch 633, Score -5.0000, Loss 0.0494, Time 2.3225
Epoch 634, Score -7.0000, Loss 0.0457, Time 2.3157
Epoch 635, Score -9.0000, Loss 0.0378, Time 2.3222
Epoch 636, Score -11.0000, Loss 0.0461, Time 2.3204
Epoch 637, Score -14.0000, Loss 0.0418, Time 2.3283
Epoch 638, Score -16.0000, Loss 0.0355, Time 2.3227
Epoch 639, Score -18.0000, Loss 0.0436, Time 2.3347
Epoch 640, Score -20.0000, Loss 0.0386, Time 2.3281
Epoch 641, Score 0.0000, Loss 0.0283, Time 2.3699
Epoch 642, Score -2.0000, Loss 0.0338, Time 2.3349
Epoch 643, Score -5.0000, Loss 0.0292, Time 2.3341
Epoch 644, Score -7.0000, Loss 0.0317, Time 2.3372
Epoch 645, Score -9.0000, Loss 0.0369, Time 2.3426
Epoch 646, Score -11.0000, Loss 0.0336, Time 2.3658
Epoch 647, Score -13.0000, Loss 0.0320, Time 2.3538
Epoch 648, Score -15.0000, Loss 0.0326, Time 2.3636
Epoch 649, Score -17.0000, Loss 0.0374, Time 2.3645
Epoch 650, Score -20.0000, Loss 0.0367, Time 2.3690
Epoch 651, Score 0.0000, Loss 0.0417, Time 2.4830
Epoch 652, Score -2.0000, Loss 0.0375, Time 2.3777
Epoch 653, Score -4.0000, Loss 0.0376, Time 2.3692
Epoch 654, Score -6.0000, Loss 0.0372, Time 2.3643
Epoch 655, Score -9.0000, Loss 0.0419, Time 2.3660
Epoch 656, Score -9.0000, Loss 0.0389, Time 2.3699
Epoch 657, Score -11.0000, Loss 0.0358, Time 2.3750
Epoch 658, Score -13.0000, Loss 0.0348, Time 2.3714
Epoch 659, Score -15.0000, Loss 0.0394, Time 2.3705
Epoch 660, Score -18.0000, Loss 0.0359, Time 2.3766
Epoch 661, Score -20.0000, Loss 0.0361, Time 2.3833
Epoch 662, Score 0.0000, Loss 0.0357, Time 2.4334
Epoch 663, Score -2.0000, Loss 0.0343, Time 2.3907
Epoch 664, Score -4.0000, Loss 0.0378, Time 2.3928
Epoch 665, Score -6.0000, Loss 0.0368, Time 2.4096
Epoch 666, Score -7.0000, Loss 0.0401, Time 2.3954
Epoch 667, Score -9.0000, Loss 0.0429, Time 2.3926
Epoch 668, Score -11.0000, Loss 0.0429, Time 2.4008
Epoch 669, Score -13.0000, Loss 0.0319, Time 2.4057
Epoch 670, Score -15.0000, Loss 0.0379, Time 2.4100
Epoch 671, Score -18.0000, Loss 0.0470, Time 2.4175
Epoch 672, Score -18.0000, Loss 0.0332, Time 2.4131
Epoch 673, Score -20.0000, Loss 0.0327, Time 2.4156
Epoch 674, Score 0.0000, Loss 0.0402, Time 2.4528
Epoch 675, Score -2.0000, Loss 0.0403, Time 2.4188
Epoch 676, Score -2.0000, Loss 0.0394, Time 2.4239
Epoch 677, Score -4.0000, Loss 0.0360, Time 2.4240
Epoch 678, Score -7.0000, Loss 0.0393, Time 2.4244
Epoch 679, Score -9.0000, Loss 0.0370, Time 2.4378
Epoch 680, Score -11.0000, Loss 0.0448, Time 2.4332
Epoch 681, Score -13.0000, Loss 0.0406, Time 2.4401
Epoch 682, Score -15.0000, Loss 0.0414, Time 2.4418
Epoch 683, Score -17.0000, Loss 0.0489, Time 2.4367
Epoch 684, Score -17.0000, Loss 0.0472, Time 2.4389
Epoch 685, Score -18.0000, Loss 0.0460, Time 2.4448
Epoch 686, Score 0.0000, Loss 0.0489, Time 2.4892
Epoch 687, Score -2.0000, Loss 0.0380, Time 2.4482
Epoch 688, Score -4.0000, Loss 0.0419, Time 2.4550
Epoch 689, Score -6.0000, Loss 0.0405, Time 2.4543
Epoch 690, Score -8.0000, Loss 0.0329, Time 2.4643
Epoch 691, Score -11.0000, Loss 0.0338, Time 2.4602
Epoch 692, Score -12.0000, Loss 0.0381, Time 2.4660
Epoch 693, Score -13.0000, Loss 0.0403, Time 2.4604
Epoch 694, Score -15.0000, Loss 0.0309, Time 2.4616
Epoch 695, Score -16.0000, Loss 0.0413, Time 2.4643
Epoch 696, Score -18.0000, Loss 0.0308, Time 2.4785
Epoch 697, Score -20.0000, Loss 0.0378, Time 2.4730
Epoch 698, Score 0.0000, Loss 0.0356, Time 2.5145
Epoch 699, Score -3.0000, Loss 0.0324, Time 2.4767
Epoch 700, Score -5.0000, Loss 0.0431, Time 2.4899
Epoch 701, Score -6.0000, Loss 0.0368, Time 2.4960
Epoch 702, Score -7.0000, Loss 0.0378, Time 2.4962
Epoch 703, Score -9.0000, Loss 0.0347, Time 2.4884
Epoch 704, Score -12.0000, Loss 0.0360, Time 2.4937
Epoch 705, Score -14.0000, Loss 0.0361, Time 2.4918
Epoch 706, Score -16.0000, Loss 0.0444, Time 2.4963
Epoch 707, Score -18.0000, Loss 0.0396, Time 2.5018
Epoch 708, Score -20.0000, Loss 0.0360, Time 2.5178
Epoch 709, Score -1.0000, Loss 0.0321, Time 2.5544
Epoch 710, Score -3.0000, Loss 0.0298, Time 2.5237
Epoch 711, Score -3.0000, Loss 0.0398, Time 2.5134
Epoch 712, Score -5.0000, Loss 0.0458, Time 2.5168
Epoch 713, Score -8.0000, Loss 0.0330, Time 2.5165
Epoch 714, Score -10.0000, Loss 0.0357, Time 2.5217
Epoch 715, Score -12.0000, Loss 0.0294, Time 2.5162
Epoch 716, Score -14.0000, Loss 0.0378, Time 2.5261
Epoch 717, Score -16.0000, Loss 0.0349, Time 2.5310
Epoch 718, Score -18.0000, Loss 0.0330, Time 2.5300
Epoch 719, Score -20.0000, Loss 0.0354, Time 2.5330
Epoch 720, Score -1.0000, Loss 0.0362, Time 2.5841
Epoch 721, Score -3.0000, Loss 0.0519, Time 2.5385
Epoch 722, Score -5.0000, Loss 0.0345, Time 2.5426
Epoch 723, Score -7.0000, Loss 0.0391, Time 2.5461
Epoch 724, Score -9.0000, Loss 0.0426, Time 2.5495
Epoch 725, Score -11.0000, Loss 0.0363, Time 2.5524
Epoch 726, Score -13.0000, Loss 0.0409, Time 2.6005
Epoch 727, Score -15.0000, Loss 0.0389, Time 2.5565
Epoch 728, Score -18.0000, Loss 0.0453, Time 2.5604
Epoch 729, Score -17.0000, Loss 0.0471, Time 2.5521
Epoch 730, Score -19.0000, Loss 0.0260, Time 2.5596
Epoch 731, Score 0.0000, Loss 0.0336, Time 2.5993
Epoch 732, Score -2.0000, Loss 0.0346, Time 2.5586
Epoch 733, Score -4.0000, Loss 0.0301, Time 2.5568
Epoch 734, Score -6.0000, Loss 0.0353, Time 2.5671
Epoch 735, Score -8.0000, Loss 0.0417, Time 2.5935
Epoch 736, Score -8.0000, Loss 0.0312, Time 2.5857
Epoch 737, Score -10.0000, Loss 0.0316, Time 2.5884
Epoch 738, Score -13.0000, Loss 0.0365, Time 2.5904
Epoch 739, Score -12.0000, Loss 0.0364, Time 2.5880
Epoch 740, Score -14.0000, Loss 0.0364, Time 2.5949
Epoch 741, Score -16.0000, Loss 0.0368, Time 2.5951
Epoch 742, Score -18.0000, Loss 0.0322, Time 2.5951
Epoch 743, Score -18.0000, Loss 0.0369, Time 2.6139
Epoch 744, Score 0.0000, Loss 0.0321, Time 2.6404
Epoch 745, Score -2.0000, Loss 0.0334, Time 2.5975
Epoch 746, Score -4.0000, Loss 0.0271, Time 2.5964
Epoch 747, Score -6.0000, Loss 0.0356, Time 2.5977
Epoch 748, Score -8.0000, Loss 0.0394, Time 2.5987
Epoch 749, Score -10.0000, Loss 0.0337, Time 2.6047
Epoch 750, Score -12.0000, Loss 0.0299, Time 2.6108
Epoch 751, Score -14.0000, Loss 0.0315, Time 2.6103
Epoch 752, Score -17.0000, Loss 0.0378, Time 2.6169
Epoch 753, Score -19.0000, Loss 0.0356, Time 2.6216
Epoch 754, Score 0.0000, Loss 0.0339, Time 2.6579
Epoch 755, Score 0.0000, Loss 0.0388, Time 2.6266
Epoch 756, Score -2.0000, Loss 0.0283, Time 2.6215
Epoch 757, Score -4.0000, Loss 0.0385, Time 2.6238
Epoch 758, Score -6.0000, Loss 0.0397, Time 2.6263
Epoch 759, Score -8.0000, Loss 0.0366, Time 2.6300
Epoch 760, Score -10.0000, Loss 0.0356, Time 2.6377
Epoch 761, Score -12.0000, Loss 0.0394, Time 2.6385
Epoch 762, Score -14.0000, Loss 0.0350, Time 2.6367
Epoch 763, Score -17.0000, Loss 0.0445, Time 2.6422
Epoch 764, Score -18.0000, Loss 0.0404, Time 2.6508
Epoch 765, Score -18.0000, Loss 0.0332, Time 2.6514
Epoch 766, Score -20.0000, Loss 0.0342, Time 2.6564
Epoch 767, Score -1.0000, Loss 0.0345, Time 2.6994
Epoch 768, Score -1.0000, Loss 0.0333, Time 2.6571
Epoch 769, Score -3.0000, Loss 0.0340, Time 2.6648
Epoch 770, Score -6.0000, Loss 0.0351, Time 2.6720
Epoch 771, Score -8.0000, Loss 0.0352, Time 2.6713
Epoch 772, Score -10.0000, Loss 0.0432, Time 2.6725
Epoch 773, Score -12.0000, Loss 0.0318, Time 2.6702
Epoch 774, Score -14.0000, Loss 0.0431, Time 2.6689
Epoch 775, Score -16.0000, Loss 0.0341, Time 2.6744
Epoch 776, Score -18.0000, Loss 0.0461, Time 2.6717
Epoch 777, Score 0.0000, Loss 0.0531, Time 2.7130
Epoch 778, Score -1.0000, Loss 0.0458, Time 2.6749
Epoch 779, Score -3.0000, Loss 0.0418, Time 2.6758
Epoch 780, Score -5.0000, Loss 0.0306, Time 2.6840
Epoch 781, Score -7.0000, Loss 0.0350, Time 2.6869
Epoch 782, Score -8.0000, Loss 0.0352, Time 2.6969
Epoch 783, Score -10.0000, Loss 0.0328, Time 2.7002
Epoch 784, Score -12.0000, Loss 0.0388, Time 2.6982
Epoch 785, Score -14.0000, Loss 0.0356, Time 2.7027
Epoch 786, Score -16.0000, Loss 0.0332, Time 2.7074
Epoch 787, Score -18.0000, Loss 0.0336, Time 2.7032
Epoch 788, Score -20.0000, Loss 0.0483, Time 2.7132
Epoch 789, Score -1.0000, Loss 0.0357, Time 2.7589
Epoch 790, Score -1.0000, Loss 0.0349, Time 2.7151
Epoch 791, Score -3.0000, Loss 0.0428, Time 2.7193
Epoch 792, Score -5.0000, Loss 0.0377, Time 2.7064
Epoch 793, Score -8.0000, Loss 0.0350, Time 2.7128
Epoch 794, Score -8.0000, Loss 0.0421, Time 2.7240
Epoch 795, Score -10.0000, Loss 0.0385, Time 2.7229
Epoch 796, Score -12.0000, Loss 0.0389, Time 2.7276
Epoch 797, Score -12.0000, Loss 0.0397, Time 2.7288
Epoch 798, Score -13.0000, Loss 0.0391, Time 2.7263
Epoch 799, Score -15.0000, Loss 0.0500, Time 2.7302
Epoch 800, Score -17.0000, Loss 0.0419, Time 2.7455
Epoch 801, Score -19.0000, Loss 0.0517, Time 2.7472
Epoch 802, Score -1.0000, Loss 0.0406, Time 2.7941
Epoch 803, Score -2.0000, Loss 0.0392, Time 2.7502
Epoch 804, Score -3.0000, Loss 0.0398, Time 2.7392
Epoch 805, Score -5.0000, Loss 0.0420, Time 2.7524
Epoch 806, Score -7.0000, Loss 0.0390, Time 2.7922
Epoch 807, Score -10.0000, Loss 0.0405, Time 2.7890
Epoch 808, Score -12.0000, Loss 0.0380, Time 2.7493
Epoch 809, Score -12.0000, Loss 0.0362, Time 2.7541
Epoch 810, Score -14.0000, Loss 0.0341, Time 2.7588
Epoch 811, Score -16.0000, Loss 0.0345, Time 2.7733
Epoch 812, Score -19.0000, Loss 0.0334, Time 2.7767
Epoch 813, Score 0.0000, Loss 0.0354, Time 2.8166
Epoch 814, Score -1.0000, Loss 0.0364, Time 2.7754
Epoch 815, Score -3.0000, Loss 0.0344, Time 2.7766
Epoch 816, Score -5.0000, Loss 0.0297, Time 2.7923
Epoch 817, Score -7.0000, Loss 0.0400, Time 2.7723
Epoch 818, Score -9.0000, Loss 0.0325, Time 2.7808
Epoch 819, Score -11.0000, Loss 0.0302, Time 2.7952
Epoch 820, Score -14.0000, Loss 0.0354, Time 2.7955
Epoch 821, Score -16.0000, Loss 0.0380, Time 2.7991
Epoch 822, Score -18.0000, Loss 0.0422, Time 2.7884
Epoch 823, Score -20.0000, Loss 0.0365, Time 2.7895
Epoch 824, Score 0.0000, Loss 0.0393, Time 2.8384
Epoch 825, Score -3.0000, Loss 0.0355, Time 2.8024
Epoch 826, Score -3.0000, Loss 0.0360, Time 2.8095
Epoch 827, Score -4.0000, Loss 0.0412, Time 2.8169
Epoch 828, Score -6.0000, Loss 0.0382, Time 2.8188
Epoch 829, Score -8.0000, Loss 0.0318, Time 2.8138
Epoch 830, Score -10.0000, Loss 0.0356, Time 2.8200
Epoch 831, Score -12.0000, Loss 0.0369, Time 2.8134
Epoch 832, Score -14.0000, Loss 0.0357, Time 2.8345
Epoch 833, Score -16.0000, Loss 0.0304, Time 2.8166
Epoch 834, Score -18.0000, Loss 0.0341, Time 2.8222
Epoch 835, Score 0.0000, Loss 0.0438, Time 2.8688
Epoch 836, Score -1.0000, Loss 0.0333, Time 2.8234
Epoch 837, Score -3.0000, Loss 0.0391, Time 2.8343
Epoch 838, Score -5.0000, Loss 0.0395, Time 2.8332
Epoch 839, Score -7.0000, Loss 0.0345, Time 2.8343
Epoch 840, Score -9.0000, Loss 0.0465, Time 2.8450
Epoch 841, Score -12.0000, Loss 0.0355, Time 2.8457
Epoch 842, Score -13.0000, Loss 0.0391, Time 2.8457
Epoch 843, Score -14.0000, Loss 0.0382, Time 2.8423
Epoch 844, Score -15.0000, Loss 0.0413, Time 2.8464
Epoch 845, Score -15.0000, Loss 0.0362, Time 2.8496
Epoch 846, Score -17.0000, Loss 0.0404, Time 2.8463
Epoch 847, Score -19.0000, Loss 0.0366, Time 2.8567
Epoch 848, Score -19.0000, Loss 0.0400, Time 2.8769
Epoch 849, Score 0.0000, Loss 0.0386, Time 2.9168
Epoch 850, Score -1.0000, Loss 0.0398, Time 2.8653
Epoch 851, Score -2.0000, Loss 0.0433, Time 2.8650
Epoch 852, Score -5.0000, Loss 0.0369, Time 2.8688
Epoch 853, Score -7.0000, Loss 0.0414, Time 2.8731
Epoch 854, Score -9.0000, Loss 0.0406, Time 2.8739
Epoch 855, Score -11.0000, Loss 0.0329, Time 2.8774
Epoch 856, Score -13.0000, Loss 0.0327, Time 2.8921
Epoch 857, Score -13.0000, Loss 0.0359, Time 2.8906
Epoch 858, Score -14.0000, Loss 0.0313, Time 2.9018
Epoch 859, Score -16.0000, Loss 0.0441, Time 2.9025
Epoch 860, Score -18.0000, Loss 0.0334, Time 2.9018
Epoch 861, Score 0.0000, Loss 0.0349, Time 2.9569
Epoch 862, Score -1.0000, Loss 0.0396, Time 2.9051
Epoch 863, Score -3.0000, Loss 0.0295, Time 2.9063
Epoch 864, Score -5.0000, Loss 0.0326, Time 2.9179
Epoch 865, Score -7.0000, Loss 0.0329, Time 2.9141
Epoch 866, Score -9.0000, Loss 0.0365, Time 2.9163
Epoch 867, Score -12.0000, Loss 0.0343, Time 2.9222
Epoch 868, Score -14.0000, Loss 0.0375, Time 2.9181
Epoch 869, Score -15.0000, Loss 0.0309, Time 2.9187
Epoch 870, Score -17.0000, Loss 0.0455, Time 2.9221
Epoch 871, Score -19.0000, Loss 0.0389, Time 2.9235
Epoch 872, Score -20.0000, Loss 0.0425, Time 2.9208
