Using GPU for training.
Epoch 339, Score 21.0000, Loss 0.9527, Time 19.0090
Epoch 340, Score 7.0000, Loss 0.9722, Time 18.8880
Epoch 341, Score 5.0000, Loss 0.9100, Time 19.0382
Epoch 342, Score 49.0000, Loss 0.8650, Time 18.8888
Epoch 343, Score 17.0000, Loss 0.9310, Time 18.1120
Epoch 344, Score 22.0000, Loss 0.9221, Time 17.9941
Epoch 345, Score 20.0000, Loss 0.9257, Time 19.0886
Epoch 346, Score 6.0000, Loss 0.9146, Time 18.9612
Epoch 347, Score 14.0000, Loss 0.9575, Time 18.9236
Epoch 348, Score 1.0000, Loss 0.9438, Time 19.0039
Epoch 349, Score 4.0000, Loss 0.9823, Time 19.0548
Epoch 350, Score 3.0000, Loss 0.9715, Time 18.2394
Epoch 351, Score 5.0000, Loss 1.0094, Time 18.3986
Epoch 352, Score 1.0000, Loss 0.9700, Time 19.1505
Epoch 353, Score 9.0000, Loss 0.9794, Time 18.9712
Epoch 354, Score 5.0000, Loss 1.0017, Time 18.9985
Epoch 355, Score 8.0000, Loss 0.9760, Time 19.3409
Epoch 356, Score 7.0000, Loss 1.0195, Time 19.1372
Epoch 357, Score 4.0000, Loss 0.9455, Time 19.0999
Epoch 358, Score 5.0000, Loss 1.0427, Time 19.1079
Epoch 359, Score 2.0000, Loss 0.9955, Time 19.2120
Epoch 360, Score 10.0000, Loss 0.9627, Time 19.1958
Epoch 361, Score 4.0000, Loss 0.9668, Time 19.1890
Epoch 362, Score 4.0000, Loss 0.9968, Time 19.1906
Epoch 363, Score 7.0000, Loss 0.9429, Time 19.3523
Epoch 364, Score 21.0000, Loss 0.9699, Time 
