Using GPU for training.
Epoch 872, Score 1.0000, Loss 0.0162, Time 2.9206
Epoch 873, Score 0.0000, Loss 0.0192, Time 2.9694
Epoch 874, Score 0.0000, Loss 0.0140, Time 2.9269
Epoch 875, Score 2.0000, Loss 0.0174, Time 2.9226
Epoch 876, Score 3.0000, Loss 0.0252, Time 2.9319
Epoch 877, Score 0.0000, Loss 0.0246, Time 2.9949
Epoch 878, Score 1.0000, Loss 0.0170, Time 2.9244
Epoch 879, Score 0.0000, Loss 0.0191, Time 2.9891
Epoch 880, Score 1.0000, Loss 0.0215, Time 2.9312
Epoch 881, Score 2.0000, Loss 0.0241, Time 2.9413
Epoch 882, Score 3.0000, Loss 0.0192, Time 2.9342
Epoch 883, Score 0.0000, Loss 0.0182, Time 2.9951
Epoch 884, Score 2.0000, Loss 0.0191, Time 2.9486
Epoch 885, Score 2.0000, Loss 0.0373, Time 2.9515
Epoch 886, Score 0.0000, Loss 0.0200, Time 3.0028
Epoch 887, Score 1.0000, Loss 0.0207, Time 2.9697
Epoch 888, Score 2.0000, Loss 0.0334, Time 2.9747
Epoch 889, Score 0.0000, Loss 0.0157, Time 3.0214
Epoch 890, Score 0.0000, Loss 0.0178, Time 2.9771
Epoch 891, Score 1.0000, Loss 0.0198, Time 3.0259
Epoch 892, Score 2.0000, Loss 0.0265, Time 2.9953
Epoch 893, Score 2.0000, Loss 0.0243, Time 2.9783
Epoch 894, Score 3.0000, Loss 0.0277, Time 2.9849
Epoch 895, Score 0.0000, Loss 0.0161, Time 3.0373
Epoch 896, Score 0.0000, Loss 0.0197, Time 2.9843
Epoch 897, Score 0.0000, Loss 0.0154, Time 3.0412
Epoch 898, Score 0.0000, Loss 0.0153, Time 2.9886
Epoch 899, Score 1.0000, Loss 0.0157, Time 2.9897
Epoch 900, Score 0.0000, Loss 0.0172, Time 3.0459
Epoch 901, Score 1.0000, Loss 0.0108, Time 2.9963
Epoch 902, Score 2.0000, Loss 0.0219, Time 2.9965
Epoch 903, Score 4.0000, Loss 0.0197, Time 2.9978
Epoch 904, Score 4.0000, Loss 0.0202, Time 3.0031
Epoch 905, Score 0.0000, Loss 0.0221, Time 3.0633
Epoch 906, Score 0.0000, Loss 0.0206, Time 3.0067
Epoch 907, Score 0.0000, Loss 0.0289, Time 3.0557
Epoch 908, Score 0.0000, Loss 0.0391, Time 3.0158
Epoch 909, Score 0.0000, Loss 0.0316, Time 3.0222
Epoch 910, Score 1.0000, Loss 0.0159, Time 3.0264
Epoch 911, Score 0.0000, Loss 0.0134, Time 3.0730
Epoch 912, Score 0.0000, Loss 0.0144, Time 3.0248
Epoch 913, Score 0.0000, Loss 0.0170, Time 3.0743
Epoch 914, Score 0.0000, Loss 0.0175, Time 3.0349
Epoch 915, Score 0.0000, Loss 0.0149, Time 3.0880
Epoch 916, Score 2.0000, Loss 0.0139, Time 3.0450
Epoch 917, Score 2.0000, Loss 0.0209, Time 3.0407
Epoch 918, Score 0.0000, Loss 0.0211, Time 3.0886
Epoch 919, Score 1.0000, Loss 0.0202, Time 3.0452
Epoch 920, Score 2.0000, Loss 0.0159, Time 3.1110
Epoch 921, Score 3.0000, Loss 0.0278, Time 3.2451
Epoch 922, Score 0.0000, Loss 0.0147, Time 3.3266
Epoch 923, Score 1.0000, Loss 0.0239, Time 3.1623
Epoch 924, Score 0.0000, Loss 0.0171, Time 3.1141
Epoch 925, Score 1.0000, Loss 0.0150, Time 3.0745
Epoch 926, Score 1.0000, Loss 0.0235, Time 3.0835
Epoch 927, Score 0.0000, Loss 0.0249, Time 3.1289
Epoch 928, Score 0.0000, Loss 0.0131, Time 3.0788
Epoch 929, Score 2.0000, Loss 0.0103, Time 3.0734
Epoch 930, Score 0.0000, Loss 0.0136, Time 3.1298
Epoch 931, Score 0.0000, Loss 0.0210, Time 3.0984
Epoch 932, Score 2.0000, Loss 0.0195, Time 3.0928
Epoch 933, Score 0.0000, Loss 0.0179, Time 3.1455
Epoch 934, Score 1.0000, Loss 0.0157, Time 3.0994
Epoch 935, Score 2.0000, Loss 0.0234, Time 3.0934
Epoch 936, Score 3.0000, Loss 0.0204, Time 3.0881
Epoch 937, Score 0.0000, Loss 0.0134, Time 3.1598
Epoch 938, Score 0.0000, Loss 0.0148, Time 3.1160
Epoch 939, Score 0.0000, Loss 0.0174, Time 3.1620
Epoch 940, Score 2.0000, Loss 0.0167, Time 3.1305
Epoch 941, Score 2.0000, Loss 0.0274, Time 3.1031
Epoch 942, Score 0.0000, Loss 0.0318, Time 3.1619
Epoch 943, Score 1.0000, Loss 0.0185, Time 3.1055
Epoch 944, Score 0.0000, Loss 0.0175, Time 3.1614
Epoch 945, Score 0.0000, Loss 0.0193, Time 3.1160
Epoch 946, Score 1.0000, Loss 0.0388, Time 3.1145
Epoch 947, Score 0.0000, Loss 0.0252, Time 3.1758
Epoch 948, Score 0.0000, Loss 0.0183, Time 3.1156
Epoch 949, Score 0.0000, Loss 0.0168, Time 3.1795
Epoch 950, Score 0.0000, Loss 0.0161, Time 3.1605
Epoch 951, Score 1.0000, Loss 0.0268, Time 3.1355
Epoch 952, Score 0.0000, Loss 0.0161, Time 3.2043
Epoch 953, Score 0.0000, Loss 0.0122, Time 3.1478
Epoch 954, Score 2.0000, Loss 0.0142, Time 3.1454
Epoch 955, Score 2.0000, Loss 0.0450, Time 3.1430
Epoch 956, Score 0.0000, Loss 0.0136, Time 3.1952
Epoch 957, Score 0.0000, Loss 0.0148, Time 3.1482
Epoch 958, Score 1.0000, Loss 0.0125, Time 3.1472
Epoch 959, Score 3.0000, Loss 0.0336, Time 3.1769
Epoch 960, Score 0.0000, Loss 0.0283, Time 3.2139
Epoch 961, Score 1.0000, Loss 0.0151, Time 3.1644
Epoch 962, Score 2.0000, Loss 0.0168, Time 3.1671
Epoch 963, Score 0.0000, Loss 0.0127, Time 3.2413
Epoch 964, Score 0.0000, Loss 0.0145, Time 3.1771
Epoch 965, Score 0.0000, Loss 0.0269, Time 3.2315
Epoch 966, Score 0.0000, Loss 0.0135, Time 3.1846
Epoch 967, Score 1.0000, Loss 0.0174, Time 3.1862
Epoch 968, Score 0.0000, Loss 0.0208, Time 3.2456
Epoch 969, Score 1.0000, Loss 0.0139, Time 3.2101
Epoch 970, Score 2.0000, Loss 0.0140, Time 3.1960
Epoch 971, Score 1.0000, Loss 0.0136, Time 3.2619
Epoch 972, Score 1.0000, Loss 0.0170, Time 3.2049
Epoch 973, Score 0.0000, Loss 0.0255, Time 3.2562
Epoch 974, Score 1.0000, Loss 0.0142, Time 3.2021
Epoch 975, Score 2.0000, Loss 0.0126, Time 3.2097
Epoch 976, Score 3.0000, Loss 0.0134, Time 3.2078
Epoch 977, Score 0.0000, Loss 0.0151, Time 3.2627
Epoch 978, Score 1.0000, Loss 0.0215, Time 3.2153
Epoch 979, Score 1.0000, Loss 0.0135, Time 3.2114
Epoch 980, Score 2.0000, Loss 0.0139, Time 3.2200
Epoch 981, Score 3.0000, Loss 0.0259, Time 3.2193
Epoch 982, Score 0.0000, Loss 0.0176, Time 3.2717
Epoch 983, Score 1.0000, Loss 0.0186, Time 3.2288
Epoch 984, Score 0.0000, Loss 0.0142, Time 3.2764
Epoch 985, Score 1.0000, Loss 0.0144, Time 3.2288
Epoch 986, Score 2.0000, Loss 0.0124, Time 3.2220
Epoch 987, Score 3.0000, Loss 0.0257, Time 3.2426
Epoch 988, Score 3.0000, Loss 0.0242, Time 3.2364
Epoch 989, Score 0.0000, Loss 0.0137, Time 3.2869
Epoch 990, Score 0.0000, Loss 0.0202, Time 3.2421
Epoch 991, Score 0.0000, Loss 0.0151, Time 3.2892
Epoch 992, Score 1.0000, Loss 0.0275, Time 3.2418
Epoch 993, Score 1.0000, Loss 0.0195, Time 3.2429
Epoch 994, Score 1.0000, Loss 0.0175, Time 3.2865
Epoch 995, Score 2.0000, Loss 0.0191, Time 3.2476
Epoch 996, Score 3.0000, Loss 0.0185, Time 3.2516
Epoch 997, Score 3.0000, Loss 0.0156, Time 3.2541
Epoch 998, Score 0.0000, Loss 0.0206, Time 3.2943
Epoch 999, Score 0.0000, Loss 0.0372, Time 3.2443
Epoch 1000, Score 0.0000, Loss 0.0185, Time 3.3023
Epoch 1001, Score 1.0000, Loss 0.0114, Time 3.2406
Epoch 1002, Score 0.0000, Loss 0.0152, Time 3.3041
Epoch 1003, Score 0.0000, Loss 0.0243, Time 3.2500
Epoch 1004, Score 0.0000, Loss 0.0218, Time 3.2969
Epoch 1005, Score 0.0000, Loss 0.0238, Time 3.2780
Epoch 1006, Score 1.0000, Loss 0.0201, Time 3.2899
Epoch 1007, Score 0.0000, Loss 0.0245, Time 3.3264
Epoch 1008, Score 0.0000, Loss 0.0220, Time 3.2653
Epoch 1009, Score 1.0000, Loss 0.0227, Time 3.2492
Epoch 1010, Score 1.0000, Loss 0.0185, Time 3.2451
Epoch 1011, Score 0.0000, Loss 0.0113, Time 3.2980
Epoch 1012, Score 0.0000, Loss 0.0143, Time 3.2413
Epoch 1013, Score 0.0000, Loss 0.0171, Time 3.3178
Epoch 1014, Score 1.0000, Loss 0.0164, Time 3.2560
Epoch 1015, Score 1.0000, Loss 0.0126, Time 3.2611
Epoch 1016, Score 0.0000, Loss 0.0163, Time 3.3012
Epoch 1017, Score 1.0000, Loss 0.0136, Time 3.2480
Epoch 1018, Score 3.0000, Loss 0.0104, Time 3.2700
Epoch 1019, Score 4.0000, Loss 0.0174, Time 3.2578
Epoch 1020, Score 0.0000, Loss 0.0163, Time 3.3009
Epoch 1021, Score 0.0000, Loss 0.0151, Time 3.2581
Epoch 1022, Score 0.0000, Loss 0.0172, Time 3.3165
Epoch 1023, Score 0.0000, Loss 0.0305, Time 3.2574
Epoch 1024, Score 0.0000, Loss 0.0177, Time 3.3299
Epoch 1025, Score 0.0000, Loss 0.0343, Time 3.2584
Epoch 1026, Score 0.0000, Loss 0.0360, Time 3.2541
Epoch 1027, Score 0.0000, Loss 0.0251, Time 3.3265
Epoch 1028, Score 0.0000, Loss 0.0183, Time 3.2612
Epoch 1029, Score 1.0000, Loss 0.0177, Time 3.2556
Epoch 1030, Score 2.0000, Loss 0.0206, Time 3.2709
Epoch 1031, Score 1.0000, Loss 0.0143, Time 3.3114
Epoch 1032, Score 2.0000, Loss 0.0187, Time 3.2745
Epoch 1033, Score 2.0000, Loss 0.0469, Time 3.2864
Epoch 1034, Score 1.0000, Loss 0.0173, Time 3.3040
Epoch 1035, Score 3.0000, Loss 0.0146, Time 3.2592
Epoch 1036, Score 4.0000, Loss 0.0142, Time 3.2528
Epoch 1037, Score 5.0000, Loss 0.0130, Time 3.2538
Epoch 1038, Score 0.0000, Loss 0.0130, Time 3.3187
Epoch 1039, Score 0.0000, Loss 0.0171, Time 3.2547
Epoch 1040, Score 0.0000, Loss 0.0140, Time 3.2534
Epoch 1041, Score 2.0000, Loss 0.0135, Time 3.2608
Epoch 1042, Score 0.0000, Loss 0.0123, Time 3.3309
Epoch 1043, Score 0.0000, Loss 0.0174, Time 3.2639
Epoch 1044, Score 0.0000, Loss 0.0120, Time 3.3233
Epoch 1045, Score 1.0000, Loss 0.0125, Time 3.2695
Epoch 1046, Score 1.0000, Loss 0.0168, Time 3.2690
Epoch 1047, Score 3.0000, Loss 0.0113, Time 3.2747
Epoch 1048, Score 0.0000, Loss 0.0163, Time 3.3233
Epoch 1049, Score 0.0000, Loss 0.0132, Time 3.2572
Epoch 1050, Score 0.0000, Loss 0.0176, Time 3.2601
Epoch 1051, Score 1.0000, Loss 0.0169, Time 3.2617
Epoch 1052, Score 0.0000, Loss 0.0165, Time 3.3318
Epoch 1053, Score 0.0000, Loss 0.0129, Time 3.2736
Epoch 1054, Score 0.0000, Loss 0.0133, Time 3.3256
Epoch 1055, Score 0.0000, Loss 0.0130, Time 3.2766
Epoch 1056, Score 0.0000, Loss 0.0105, Time 3.3367
Epoch 1057, Score 1.0000, Loss 0.0155, Time 3.2797
Epoch 1058, Score 0.0000, Loss 0.0137, Time 3.3271
Epoch 1059, Score 0.0000, Loss 0.0195, Time 3.2838
Epoch 1060, Score 0.0000, Loss 0.0144, Time 3.3064
Epoch 1061, Score 0.0000, Loss 0.0335, Time 3.3502
Epoch 1062, Score 0.0000, Loss 0.0177, Time 3.2811
Epoch 1063, Score 1.0000, Loss 0.0164, Time 3.2930
Epoch 1064, Score 2.0000, Loss 0.0210, Time 3.2881
Epoch 1065, Score 0.0000, Loss 0.0201, Time 3.3332
Epoch 1066, Score 0.0000, Loss 0.0512, Time 3.2764
Epoch 1067, Score 0.0000, Loss 0.0217, Time 3.3288
Epoch 1068, Score 0.0000, Loss 0.0242, Time 3.2759
Epoch 1069, Score 0.0000, Loss 0.0252, Time 3.3262
Epoch 1070, Score 0.0000, Loss 0.0299, Time 3.2782
Epoch 1071, Score 2.0000, Loss 0.0193, Time 3.2781
Epoch 1072, Score 2.0000, Loss 0.0144, Time 3.2790
Epoch 1073, Score 0.0000, Loss 0.0256, Time 3.3297
Epoch 1074, Score 1.0000, Loss 0.0113, Time 3.2853
Epoch 1075, Score 2.0000, Loss 0.0221, Time 3.2821
Epoch 1076, Score 0.0000, Loss 0.0134, Time 3.3338
Epoch 1077, Score 0.0000, Loss 0.0133, Time 3.2842
Epoch 1078, Score 1.0000, Loss 0.0140, Time 3.2787
Epoch 1079, Score 0.0000, Loss 0.0180, Time 3.3546
Epoch 1080, Score 1.0000, Loss 0.0166, Time 3.2855
Epoch 1081, Score 2.0000, Loss 0.0138, Time 3.2923
Epoch 1082, Score 3.0000, Loss 0.0151, Time 3.2923
Epoch 1083, Score 4.0000, Loss 0.0222, Time 3.2862
Epoch 1084, Score 0.0000, Loss 0.0141, Time 3.3524
Epoch 1085, Score 1.0000, Loss 0.0169, Time 3.3021
Epoch 1086, Score 0.0000, Loss 0.0252, Time 3.3435
Epoch 1087, Score 0.0000, Loss 0.0157, Time 3.2975
Epoch 1088, Score 0.0000, Loss 0.0213, Time 3.3372
Epoch 1089, Score 0.0000, Loss 0.0195, Time 3.2793
Epoch 1090, Score 0.0000, Loss 0.0227, Time 3.2808
Epoch 1091, Score 0.0000, Loss 0.0244, Time 3.3362
Epoch 1092, Score 0.0000, Loss 0.0172, Time 3.2857
Epoch 1093, Score 1.0000, Loss 0.0177, Time 3.2891
Epoch 1094, Score 0.0000, Loss 0.0145, Time 3.3474
Epoch 1095, Score 1.0000, Loss 0.0256, Time 3.2862
Epoch 1096, Score 2.0000, Loss 0.0135, Time 3.2903
Epoch 1097, Score 0.0000, Loss 0.0220, Time 3.3716
Epoch 1098, Score 0.0000, Loss 0.0445, Time 3.2987
Epoch 1099, Score 2.0000, Loss 0.0202, Time 3.2978
Epoch 1100, Score 2.0000, Loss 0.0193, Time 3.2951
Epoch 1101, Score 0.0000, Loss 0.0209, Time 3.3542
Epoch 1102, Score 1.0000, Loss 0.0193, Time 3.2923
Epoch 1103, Score 1.0000, Loss 0.0109, Time 3.3162
Epoch 1104, Score 0.0000, Loss 0.0164, Time 3.3445
Epoch 1105, Score 0.0000, Loss 0.0122, Time 3.2855
Epoch 1106, Score 1.0000, Loss 0.0282, Time 3.2919
Epoch 1107, Score 0.0000, Loss 0.0162, Time 3.3530
Epoch 1108, Score 0.0000, Loss 0.0151, Time 3.2940
Epoch 1109, Score 0.0000, Loss 0.0181, Time 3.2966
Epoch 1110, Score 1.0000, Loss 0.0328, Time 3.2919
Epoch 1111, Score 0.0000, Loss 0.0282, Time 3.3488
Epoch 1112, Score 2.0000, Loss 0.0240, Time 3.3003
Epoch 1113, Score 2.0000, Loss 0.0672, Time 3.3002
Epoch 1114, Score 3.0000, Loss 0.0797, Time 3.3018
Epoch 1115, Score 0.0000, Loss 0.0323, Time 3.3767
Epoch 1116, Score 0.0000, Loss 0.0244, Time 3.3031
Epoch 1117, Score 1.0000, Loss 0.0295, Time 3.3040
Epoch 1118, Score 0.0000, Loss 0.0268, Time 3.3586
Epoch 1119, Score 0.0000, Loss 0.0470, Time 3.2995
Epoch 1120, Score 1.0000, Loss 0.0167, Time 3.3113
Epoch 1121, Score 0.0000, Loss 0.0170, Time 3.3637
Epoch 1122, Score 1.0000, Loss 0.0190, Time 3.3080
Epoch 1123, Score 1.0000, Loss 0.0278, Time 3.3099
Epoch 1124, Score 0.0000, Loss 0.0201, Time 3.3738
Epoch 1125, Score 0.0000, Loss 0.0213, Time 3.3134
Epoch 1126, Score 1.0000, Loss 0.0265, Time 3.3094
Epoch 1127, Score 0.0000, Loss 0.0188, Time 3.3604
Epoch 1128, Score 1.0000, Loss 0.0186, Time 3.3153
Epoch 1129, Score 1.0000, Loss 0.0188, Time 3.3079
Epoch 1130, Score 0.0000, Loss 0.0202, Time 3.3597
Epoch 1131, Score 1.0000, Loss 0.0158, Time 3.3094
Epoch 1132, Score 1.0000, Loss 0.0167, Time 3.3208
Epoch 1133, Score 2.0000, Loss 0.0194, Time 3.3282
Epoch 1134, Score 0.0000, Loss 0.0172, Time 3.3578
Epoch 1135, Score 0.0000, Loss 0.0143, Time 3.3130
Epoch 1136, Score 1.0000, Loss 0.0164, Time 3.2972
Epoch 1137, Score 2.0000, Loss 0.0197, Time 3.3055
Epoch 1138, Score 0.0000, Loss 0.0176, Time 3.3648
Epoch 1139, Score 0.0000, Loss 0.0278, Time 3.3131
Epoch 1140, Score 0.0000, Loss 0.0131, Time 3.3647
Epoch 1141, Score 0.0000, Loss 0.0144, Time 3.3034
Epoch 1142, Score 2.0000, Loss 0.0195, Time 3.3050
Epoch 1143, Score 0.0000, Loss 0.0209, Time 3.3558
Epoch 1144, Score 0.0000, Loss 0.0329, Time 3.3058
Epoch 1145, Score 0.0000, Loss 0.0703, Time 3.3564
